200
7

4							
0	2						
1	1						
2	1						
3	1											
												
30												
0	0	1	9920000									
1	1	0	9920000									
2	1	4	9920000									
3	1	5	2480000									
4	1	11	9920000									
5	2	5	9920000									
6	2	8	9920000									
7	3	6	9920000									
8	3	9	9920000									
9	3	10	9920000									
10	4	1	9920000									
11	4	6	9920000									
12	4	7	9920000									
13	5	1	2480000									
14	5	2	9920000									
15	5	6	9920000									
16	6	3	9920000									
17	6	4	9920000									
18	6	5	9920000									
19	7	4	9920000									
20	7	9	9920000									
21	8	2	9920000									
22	8	11	9920000									
23	9	3	9920000									
24	9	7	9920000									
25	9	10	9920000									
26	10	3	9920000									
27	10	9	9920000									
28	11	1	9920000									
29	11	8	9920000									
												
12												
11	1000000											
7	1000000											
3	1000000											
0	1000000											
4	1000000											
2	1000000											
9	1000000											
6	1000000											
1	4000000											
5	2000000											
10	2000000											
8	1000000												
												
130												
0	1	161912	3	1	3	0						
0	2	235100	3	3	1	0						
0	3	148430	3	3	1	0						
0	4	126174	3	1	3	0						
0	5	117357	3	0	1	3						
0	6	36508	3	3	1	0						
0	7	37278	3	1	0	3						
0	8	43827	3	1	0	3						
0	9	48107	3	1	3	0						
0	10	40959	3	1	0	3						
0	11	600000	3	3	0	1						
1	0	520362	3	3	0	1						
1	2	600000	3	3	1	0						
1	3	600000	3	0	1	3						
1	4	52044	3	0	1	3						
1	5	152624	3	3	1	0						
1	6	107856	3	3	1	0						
1	7	28932	3	3	1	0						
1	8	48706	3	1	0	3						
1	9	19773	3	0	1	3						
1	10	111707	3	0	1	3						
1	11	52815	3	1	0	3						
2	0	160714	3	0	3	1						
2	1	144878	3	3	1	0						
2	3	116672	3	3	0	1						
2	4	95187	3	0	3	1						
2	5	85814	3	1	0	3						
2	6	54184	3	0	3	1						
2	7	44982	3	1	0	3						
2	8	194911	3	1	3	0						
2	9	161142	3	3	1	0						
2	10	99852	3	0	3	1						
2	11	83374	3	0	1	3						
3	0	32185	3	0	3	1						
3	1	94288	3	3	1	0						
3	2	52472	3	0	1	3						
3	4	32442	3	1	3	0						
3	5	53970	3	3	0	1						
3	6	56025	3	3	1	0						
3	7	82218	3	3	0	1						
3	8	70277	3	3	0	1						
3	9	51916	3	3	0	1						
3	10	104346	3	3	1	0						
3	11	81705	3	1	0	3						
4	0	137473	3	3	1	0						
4	1	151512	3	3	0	1						
4	2	180059	3	3	1	0						
4	3	160243	3	0	1	3						
4	5	60476	3	3	1	0						
4	6	55982	3	0	1	3						
4	7	54270	3	3	0	1						
4	8	82218	3	3	1	0						
4	9	96728	3	3	0	1						
4	10	77168	3	0	3	1						
4	11	115987	3	1	3	0						
5	0	90350	3	3	0	1						
5	1	119925	3	1	3	0						
5	2	54013	3	0	3	1						
5	3	52986	3	3	0	1						
5	4	49134	3	0	1	3						
5	6	28461	3	3	1	0						
5	7	48749	3	0	1	3						
5	8	63044	3	0	1	3						
5	9	51788	3	3	0	1						
5	10	54013	3	3	0	1						
5	11	56709	3	1	3	0						
6	0	114104	3	3	0	1						
6	1	175522	3	0	1	3						
6	2	125403	3	0	3	1						
6	3	134991	3	0	1	3						
6	4	75370	3	0	1	3						
6	5	77382	3	3	0	1						
6	7	33127	3	3	1	0						
6	8	42329	3	1	3	0						
6	9	27349	3	3	1	0						
6	10	55425	3	0	1	3						
6	11	102934	3	0	3	1						
7	0	293436	3	0	3	1						
7	1	337306	3	0	1	3						
7	2	284491	3	0	3	1						
7	3	307946	3	1	0	3						
7	4	201930	3	3	1	0						
7	5	123948	3	3	1	0						
7	6	126602	3	0	1	3						
7	8	183569	3	3	0	1						
7	9	114104	3	3	0	1						
7	10	147788	3	3	0	1						
7	11	129384	3	3	1	0						
8	0	104945	3	0	3	1						
8	1	92191	3	1	3	0						
8	2	54955	3	3	1	0						
8	3	73915	3	0	3	1						
8	4	44640	3	0	1	3						
8	5	36422	3	0	1	3						
8	6	45196	3	0	1	3						
8	7	211774	3	3	0	1						
8	9	121252	3	3	1	0						
8	10	213101	3	3	0	1						
8	11	173725	3	0	3	1						
9	0	76184	3	1	3	0						
9	1	110124	3	3	0	1						
9	2	115773	3	0	3	1						
9	3	114404	3	3	0	1						
9	4	88253	3	3	0	1						
9	5	91335	3	1	3	0						
9	6	17120	3	1	3	0						
9	7	114875	3	3	0	1						
9	8	43912	3	1	3	0						
9	10	77082	3	3	0	1						
9	11	105288	3	1	0	3						
10	0	324680	3	0	3	1						
10	1	282266	3	3	1	0						
10	2	133707	3	1	0	3						
10	3	129855	3	3	0	1						
10	4	207922	3	0	1	3						
10	5	107470	3	1	3	0						
10	6	135718	3	0	3	1						
10	7	233131	3	0	1	3						
10	8	255687	3	3	0	1						
10	9	43698	3	0	3	1						
10	11	168974	3	0	1	3						
11	0	115345	3	1	3	0						
11	1	78837	3	3	1	0						
11	2	76312	3	3	0	1						
11	3	90179	3	0	3	1						
11	4	70192	3	0	3	1						
11	5	66725	3	1	0	3						
11	6	91720	3	1	3	0						
11	7	230221	3	1	3	0						
11	8	150613	3	1	0	3						
												
0	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
