4
2

4												
0	2											
1	2											
2	1											
3	4											
												
30												
0	0	1	9920000									
1	1	0	9920000									
2	1	4	9920000									
3	1	5	2480000									
4	1	11	9920000									
5	2	5	9920000									
6	2	8	9920000									
7	3	6	9920000									
8	3	9	9920000									
9	3	10	9920000									
10	4	1	9920000									
11	4	6	9920000									
12	4	7	9920000									
13	5	1	2480000									
14	5	2	9920000									
15	5	6	9920000									
16	6	3	9920000									
17	6	4	9920000									
18	6	5	9920000									
19	7	4	9920000									
20	7	9	9920000									
21	8	2	9920000									
22	8	11	9920000									
23	9	3	9920000									
24	9	7	9920000									
25	9	10	9920000									
26	10	3	9920000									
27	10	9	9920000									
28	11	1	9920000									
29	11	8	9920000									
												
12												
0	200000
1	1000000
2	500000
3	1000000
4	900000
5	1000000
6	800000
7	700000
8	200000
9	1000000 
10	1000000 
11	1000000 											
												
130												
0	1	54021	3	1	3	0						
0	2	78440	3	3	1	0						
0	3	49523	3	3	1	0						
0	4	42097	3	1	3	0						
0	5	39155	3	0	1	3						
0	6	12180	3	3	1	0						
0	7	12437	3	1	0	3						
0	8	14622	3	1	0	3						
0	9	16050	3	1	3	0						
0	10	13665	3	1	0	3						
0	11	392328	3	3	0	1						
1	0	173616	3	3	0	1						
1	2	300037	3	3	1	0						
1	3	289841	3	0	1	3						
1	4	17364	3	0	1	3						
1	5	50922	3	3	1	0						
1	6	35985	3	3	1	0						
1	7	9653	3	3	1	0						
1	8	16250	3	1	0	3						
1	9	6597	3	0	1	3						
1	10	37270	3	0	1	3						
1	11	17621	3	1	0	3						
2	0	53621	3	0	3	1						
2	1	48337	3	3	1	0						
2	3	38927	3	3	0	1						
2	4	31758	3	0	3	1						
2	5	28631	3	1	0	3						
2	6	18078	3	0	3	1						
2	7	15008	3	1	0	3						
2	8	65031	3	1	3	0						
2	9	53764	3	3	1	0						
2	10	33315	3	0	3	1						
2	11	27817	3	0	1	3						
3	0	10738	3	0	3	1						
3	1	31458	3	3	1	0						
3	2	17507	3	0	1	3						
3	4	10824	3	1	3	0						
3	5	18007	3	3	0	1						
3	6	18692	3	3	1	0						
3	7	27431	3	3	0	1						
3	8	23447	3	3	0	1						
3	9	17321	3	3	0	1						
3	10	34814	3	3	1	0						
3	11	27260	3	1	0	3						
4	0	45867	3	3	1	0						
4	1	50551	3	3	0	1						
4	2	60075	3	3	1	0						
4	3	53464	3	0	1	3						
4	5	20177	3	3	1	0						
4	6	18678	3	0	1	3						
4	7	18107	3	3	0	1						
4	8	27431	3	3	1	0						
4	9	32272	3	3	0	1						
4	10	25746	3	0	3	1						
4	11	38698	3	1	3	0						
5	0	30145	3	3	0	1						
5	1	40012	3	1	3	0						
5	2	18021	3	0	3	1						
5	3	17678	3	3	0	1						
5	4	16393	3	0	1	3						
5	6	9496	3	3	1	0						
5	7	16264	3	0	1	3						
5	8	21034	3	0	1	3						
5	9	17278	3	3	0	1						
5	10	18021	3	3	0	1						
5	11	18921	3	1	3	0						
6	0	38070	3	3	0	1						
6	1	58562	3	0	1	3						
6	2	41840	3	0	3	1						
6	3	45039	3	0	1	3						
6	4	25147	3	0	1	3						
6	5	25818	3	3	0	1						
6	7	11052	3	3	1	0						
6	8	14122	3	1	3	0						
6	9	9124	3	3	1	0						
6	10	18492	3	0	1	3						
6	11	34343	3	0	3	1						
7	0	97903	3	0	3	1						
7	1	112540	3	0	1	3						
7	2	94919	3	0	3	1						
7	3	102744	3	1	0	3						
7	4	67373	3	3	1	0						
7	5	41354	3	3	1	0						
7	6	42240	3	0	1	3						
7	8	61246	3	3	0	1						
7	9	38070	3	3	0	1						
7	10	49308	3	3	0	1						
7	11	43168	3	3	1	0						
8	0	35014	3	0	3	1						
8	1	30759	3	1	3	0						
8	2	18335	3	3	1	0						
8	3	24661	3	0	3	1						
8	4	14894	3	0	1	3						
8	5	12152	3	0	1	3						
8	6	15079	3	0	1	3						
8	7	70657	3	3	0	1						
8	9	40455	3	3	1	0						
8	10	71100	3	3	0	1						
8	11	57962	3	0	3	1						
9	0	25418	3	1	3	0						
9	1	36742	3	3	0	1						
9	2	38627	3	0	3	1						
9	3	38170	3	3	0	1						
9	4	29445	3	3	0	1						
9	5	30473	3	1	3	0						
9	6	5712	3	1	3	0						
9	7	38327	3	3	0	1						
9	8	14651	3	1	3	0						
9	10	25718	3	3	0	1						
9	11	35128	3	1	0	3						
10	0	108328	3	0	3	1						
10	1	94176	3	3	1	0						
10	2	44610	3	1	0	3						
10	3	43325	3	3	0	1						
10	4	69372	3	0	1	3						
10	5	35857	3	1	3	0						
10	6	45281	3	0	3	1						
10	7	77783	3	0	1	3						
10	8	85308	3	3	0	1						
10	9	14579	3	0	3	1						
10	11	56377	3	0	1	3						
11	0	38484	3	1	3	0						
11	1	26303	3	3	1	0						
11	2	25461	3	3	0	1						
11	3	30087	3	0	3	1						
11	4	23419	3	0	3	1						
11	5	22262	3	1	0	3						
11	6	30602	3	1	3	0						
11	7	76812	3	1	3	0						
11	8	50251	3	1	0	3						
												
0	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
0	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
1	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	3											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
2	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	0											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	1											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	2											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	4											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	5											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	6											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	7											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	8											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	9											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	10											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
3	11											
12	0	1	2	3	4	5	6	7	8	9	10	11
12	0	1	2	3	4	5	6	7	8	9	10	11
